timestamp,bytes_sent,bytes_recv,packets_sent,packets_recv,bytes_sent_rate,bytes_recv_rate,packets_sent_rate,packets_recv_rate,errin,errout,dropin,dropout
2025-03-20 10:58:56.995,362,2403,4,12,361.84505803007556,2401.9714763709158,3.998287934033984,11.994863802101952,0,0,0,0
2025-03-20 10:58:58.005,225,1340,3,11,222.6731965875532,1326.142593010317,2.968975954500709,10.8862451665026,0,0,0,0
2025-03-20 10:58:59.016,6467,6851,11,21,6404.550235856519,6784.842069870575,10.893776495194325,20.797209672643714,0,0,0,0
2025-03-20 10:59:00.026,2335,1759,6,13,2312.6345738839022,1742.1516982705714,5.942529954305531,12.875481567661984,0,0,0,0
2025-03-20 10:59:01.036,3714,4783,13,34,3676.9152899950363,4735.2412041050775,12.870193529869539,33.660506155043414,0,0,0,0
2025-03-20 10:59:02.047,6290,5357,11,34,6226.740956568636,5303.124213726261,10.88937210210731,33.65805922469533,0,0,0,0
2025-03-20 10:59:03.056,6542,5436,11,33,6471.596784194468,5377.49925387972,10.881621006747041,32.644863020241125,0,0,0,0
2025-03-20 10:59:04.064,7519,9349,15,37,7455.191104540373,9269.661076785203,14.8727046905314,36.68600490331079,0,0,0,0
2025-03-20 10:59:05.073,4848,4113,12,26,4805.254209563015,4076.7348522963457,11.894193588027266,25.770752774059076,0,0,0,0
2025-03-20 10:59:06.084,3457,4650,14,31,3426.8242363109803,4609.410673660995,13.877795576613748,30.729404491073296,0,0,0,0
2025-03-20 10:59:07.094,2377,9122,12,35,2349.6421536880707,9017.011243560193,11.861887187318825,34.59717096301324,0,0,0,0
2025-03-20 10:59:08.104,5860,3022,10,24,5804.9236543595225,2993.5971473505933,9.906013062046966,23.77443134891272,0,0,0,0
2025-03-20 10:59:09.114,6839,6657,30,48,6769.887269262657,6589.726502629261,29.696829664845698,47.51492746375312,0,0,0,0
2025-03-20 10:59:10.124,2478,9021,8,40,2453.204196286825,8930.732467596226,7.919948979134222,39.59974489567111,0,0,0,0
2025-03-20 10:59:11.135,11259,9614,23,38,11153.891367837483,9524.248300061245,22.785283014500585,37.64525019787053,0,0,0,0
2025-03-20 10:59:12.144,22310,47617,72,91,22063.843429225166,47091.619568328766,71.2055906277101,89.99595482113358,0,0,0,0
2025-03-20 10:59:13.153,3016,5280,12,26,2989.572639287268,5233.734593977711,11.894851349949343,25.772177924890244,0,0,0,0
2025-03-20 10:59:14.162,3621,3411,10,29,3586.489594095209,3378.4910260863735,9.90469371470646,28.723611772648734,0,0,0,0
2025-03-20 10:59:15.171,2704,3773,11,33,2679.5801506806333,3738.926001670869,10.900658896999618,32.701976690998855,0,0,0,0
2025-03-20 10:59:16.180,3395,5261,12,39,3367.1503702416294,5217.8433277882805,11.90156242795274,38.680077890846405,0,0,0,0
2025-03-20 10:59:17.189,3957,3033,15,23,3918.9680227286467,3003.8488786798043,14.855830260533155,22.778939732817506,0,0,0,0
2025-03-20 10:59:18.199,1887,2567,11,20,1870.3840418379489,2544.3963091669393,10.9031396185572,19.823890215558546,0,0,0,0
2025-03-20 10:59:19.208,2933,4178,10,30,2903.577277788976,4136.0879190597825,9.899683865628967,29.6990515968869,0,0,0,0
2025-03-20 10:59:20.220,3445,4157,11,25,3415.852527154243,4121.828434072623,10.906931146210935,24.788479877752124,0,0,0,0
2025-03-20 10:59:21.229,2488,2949,7,18,2457.8817043125987,2913.301103704925,6.915262029818405,17.782102362390184,0,0,0,0
2025-03-20 10:59:22.239,6793,3154,11,25,6728.174232227144,3123.901299638512,10.895026726703751,24.76142437887216,0,0,0,0
2025-03-20 10:59:23.250,1791,5290,10,35,1774.1397036109136,5240.200464601749,9.905860991685726,34.67051347090004,0,0,0,0
2025-03-20 10:59:24.258,5943,3829,10,30,5881.652389352466,3789.474507627561,9.896773328878457,29.69031998663537,0,0,0,0
2025-03-20 10:59:25.269,3257,7911,10,42,3227.1262401281697,7838.4389578305045,9.908278293301105,41.614768831864644,0,0,0,0
2025-03-20 10:59:26.278,4140,7162,17,52,4099.898392781292,7092.626156787348,16.835331564560864,51.49630831512735,0,0,0,0
