timestamp,bytes_sent,bytes_recv,packets_sent,packets_recv,bytes_sent_rate,bytes_recv_rate,packets_sent_rate,packets_recv_rate,errin,errout,dropin,dropout
2025-03-20 14:11:59.770,292,171,1,2,291.9112637373769,170.9480345859296,0.9996961086896469,1.9993922173792937,0,0,0,0
2025-03-20 14:12:00.775,207,574,2,4,205.84564983137042,570.7990483246697,1.9888468582741106,3.977693716548221,0,0,0,0
2025-03-20 14:12:01.781,277,1550,3,11,275.7305742766186,1542.8967152662774,2.9862517069669883,10.949589592212291,0,0,0,0
2025-03-20 14:12:02.786,261,505,3,5,259.5341159802503,502.1637109962698,2.983150758393682,4.9719179306561365,0,0,0,0
2025-03-20 14:12:03.791,0,418,0,4,0.0,415.5912515342717,0.0,3.9769497754475758,0,0,0,0
2025-03-20 14:12:04.796,993,852,7,7,988.3106948997498,847.9765478898155,6.966943468578297,6.966943468578297,0,0,0,0
2025-03-20 14:12:05.800,1478,519,9,7,1471.2245793403297,516.6208096601023,8.958742364048016,6.967910727592901,0,0,0,0
2025-03-20 14:12:06.805,153,276,1,3,152.2655552747812,274.67511931921314,0.9951997076783086,2.9855991230349255,0,0,0,0
2025-03-20 14:12:07.810,0,2377,0,20,0.0,2365.383167299461,0.0,19.902256350857897,0,0,0,0
2025-03-20 14:12:08.816,153,1450,1,8,152.23925814356068,1442.7903549553137,0.9950278310036645,7.960222648029316,0,0,0,0
2025-03-20 14:12:09.820,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2025-03-20 14:12:10.826,207,1936,2,14,206.04902054317597,1927.1058153216845,1.9908117926876907,13.935682548813835,0,0,0,0
2025-03-20 14:12:11.830,0,2018,0,6,0.0,2006.9939148342366,0.0,5.967276258179098,0,0,0,0
2025-03-20 14:12:12.836,153,60,1,1,152.2850311201055,59.719620047100186,0.9953270007850031,0.9953270007850031,0,0,0,0
2025-03-20 14:12:13.840,0,120,0,2,0.0,119.398326153379,0.0,1.9899721025563168,0,0,0,0
2025-03-20 14:12:14.845,208,3184,2,21,206.96706543428044,3168.188155493985,1.9900679368680811,20.895713337114852,0,0,0,0
2025-03-20 14:12:15.851,292,967,1,9,290.4603393732819,961.9011923765877,0.9947271896345271,8.952544706710745,0,0,0,0
2025-03-20 14:12:16.856,303,1421,3,13,301.28608370845706,1412.9621285469223,2.9830305317669015,12.926465637656573,0,0,0,0
2025-03-20 14:12:17.860,85,914,1,10,84.60058669620555,909.7051322391985,0.9953010199553595,9.953010199553594,0,0,0,0
2025-03-20 14:12:18.866,153,332,1,4,152.32573328870816,330.53688530621645,0.9955930280307723,3.9823721121230893,0,0,0,0
2025-03-20 14:12:19.871,96,2530,1,18,95.48529552305206,2516.435392430434,0.9946384950317922,17.90349291057226,0,0,0,0
2025-03-20 14:12:20.875,331,635,3,8,329.4553481527747,632.0366950967128,2.9860001343151787,7.962667024840477,0,0,0,0
2025-03-20 14:12:21.880,0,120,0,2,0.0,119.46447110516564,0.0,1.9910745184194274,0,0,0,0
2025-03-20 14:12:22.885,235,1261,2,13,233.87021107274154,1254.9376006924556,1.990384775087162,12.937501038066554,0,0,0,0
